a,b,c
1.0123416736372694e6,-973444.5402036009,-4.552888056339655e6
-5.875719185540953e6,4.957839895369665e6,-402296.05520394
7.325747046070452e6,-3.043143138345139e6,1.4745801971367758e6
3.272560799837863e6,-4.70630633902606e6,5.868174104385446e6
213670.93006019655,2.704756925343191e6,3.657560347595599e6
-5.085724213805858e6,-1.2094469925736433e6,-1.1193468418916825e6
-497843.8976243376,-1.8898312849230308e6,907417.4231600437
-1.0302960942474214e6,168357.36896127684,-998756.7110674346
-5.508043855912386e6,313584.3230606489,4.1852435985088726e6
-1.1934246492815692e7,1.1256937897254495e7,7.394821826824627e6
-2.992999706821194e6,4.0987177102290425e6,-210340.85825509854
346374.37507987925,-2.192831730481248e6,-5.163093050805224e6
1.5914809684033631e6,4.536492450129193e6,5.131335090208232e6
-6.632539215195156e6,2.3795564774050494e6,834137.5475313549
-8.477190105001152e6,-3.1464977095922795e6,2.987781472861548e6
7.157974965910971e6,6.452730271178063e6,-5.419033641956552e6
9.163090711474419e6,955533.5188848554,-3.269710663966502e6
-4.138599439003516e6,-5.049265597800286e6,-7.833730777938575e6
-6.026892134545047e6,2.8161299214548813e6,1.6515907390946914e6
-2.182871838355488e6,-2.645684856605675e6,1.478932693369397e6
-5.332357295576332e6,4.1475455989268124e6,1.2498332397307176e7
-440294.3348557236,5.342361010131717e6,3.648629582058845e6
706256.1988676913,-5.731404808384499e6,6.3457947181840595e6
3.836208550083702e6,-5.28009716557661e6,-2.2985631292220885e6
-5.467527668866692e6,-457482.6957824613,-5.172624616368217e6
-4.1114126325087184e6,-2.525477544018959e6,2.87064775075954e6
8.310875538670705e6,-511548.89213890635,8.617468014421111e6
2.54353018062993e6,-8.919713265769754e6,6.307381076794027e6
2.183569052467874e6,626378.5704614033,4.1676452852319432e6
-2.226707277789187e6,-5.567418259198318e6,-2.731800357661214e6
2.5299414073171644e6,325085.7634457164,70894.86603182902
7.357166534490588e6,3.991015005149611e6,-1.0176161744500866e7
2.12478319064943e6,949790.7592011115,-1.8003107462312754e6
-4.56411608664088e6,2.738032079114896e6,-5.355719398399908e6
5.624185945359429e6,-1.846094927789336e6,-62676.81344277235
-6.372054370887564e6,-1.3858788414096683e6,-3.054165746615734e6
-4.277683335772279e6,-665635.6963985455,5.577564456780808e6
-2.1594060439016614e6,726841.1947036638,-381100.7166200504
-6.678748636922684e6,1.778952004279045e6,-1.1388957354255787e6
-4.573698185857984e6,6.495360991270594e6,596096.5453034575
243618.10311131694,-2.1302369227794604e6,-3.5097754136033817e6
4.697768548156287e6,548119.8499957405,-7.7645232658576025e6
-1.7724630111184955e7,-3.1766732250326653e6,-1.284646177468329e6
-3.4066494082180704e6,126319.10700217867,-3.598898584307798e6
-1.9199144761361564e6,-699457.4915745268,-2.6703198279960263e6
-7.945680261229995e6,7.027623610900403e6,3.2775323870007223e6
2.3537057582380334e6,-224642.59694299288,-892808.2912244919
2.0386428241072283e6,-4.969176651363984e6,4.535716753355288e6
139761.81221427294,-8.95399707939052e6,-5.062015660026531e6
1.9371661232180079e6,-892478.1423365981,-1.0275449712924069e7
1.1290656550434344e6,8.693068821574548e6,371752.5329322548
-2.0745314577972267e6,1.899230931810121e6,-1.5810194578415917e6
5.864773805101755e6,-3.960803593064852e6,-4.95503453557267e6
1.779601612441186e6,613322.3861482055,7.7118012188819125e6
-5.56512955040986e6,-1.9427009319387209e6,-3.682387779267112e6
-9.6075295835089e6,-2.3548179103585416e6,-6.977875494536121e6
4.278618915598415e6,-2.2401989066967927e6,-3.496638090818576e6
-4.966935501861448e6,-1.3501742718648536e6,5.262614338407834e6
1.7857382139182894e6,-3.004601327775515e6,8.922874721746e6
-1.0797359047342704e6,4.824448580939824e6,-5.4571872558929315e6
-1.672754594661712e6,-1.135416805663663e7,3.845683630647827e6
-3.0747887961813463e6,-5.51400737264535e6,-1.8233580289528067e6
3.6239280721988347e6,1.224992061324764e6,2.088237857437301e6
-1.3363156720619074e6,-2.3849757886642995e6,1.1378987266783933e6
4.874973794666159e6,829932.039779887,-3.144918493881982e6
-1.4214313957144637e6,-1.1356743640308124e6,2.846813108660569e6
-1.996650769802725e6,1.280990142972146e6,1.1878141423112366e6
3.6893019532934427e6,1.4896839805548824e6,3.411681360240165e6
-7.144632413657784e6,7.080711565202374e6,-2.0356723240097822e6
-6.006428069307799e6,-3.2767207169951806e6,1.4188586873760892e6
-5.056479904298248e6,468323.8117574441,6.72353006507826e6
-2.3442763641115506e6,-6.379415702852402e6,-1.074915852771979e7
9.251105460170202e6,4.43952879825417e6,-1.2258034513172132e6
-4.541542533882946e6,6.640999584175035e6,5.222978174326381e6
-6.787010660563514e6,3.350483884552049e6,5.533916567877908e6
6.481040705283616e6,1.235225200972525e7,-2.2241148403168693e6
4.276964141537254e6,733056.0274995589,556056.2679211805
3.24518490818501e6,1.6081958900140105e6,2.964434595271275e6
-5.861029942007218e6,-4.356496919602753e6,8.460689413299594e6
-1.0234924357143808e7,-5.029531454003335e6,-9.186412667429073e6
3.425275578296601e6,-1.7387469330507924e6,-3.3223380173484925e6
211442.39784439022,-6.235080596814209e6,480027.13938839186
1.5224070280579275e6,2.670385299475021e6,-7.723545857553806e6
5.713122569551971e6,8.53635140321773e6,-673243.272577702
5.154349516878121e6,-9.544064156808557e6,-3.4244606198755056e6
4.770710037323512e6,-278420.85890163586,3.819702876198435e6
-967518.0917997828,3.4766001511098333e6,-7.164111918005312e6
7.016268055415326e6,-461813.9436479948,694210.4493233117
5.774942127992048e6,5.744360203599156e6,4.286099212254922e6
-7.109181120570013e6,-5.699320169472544e6,4.682949652881541e6
-1.8083233562257872e6,-3.5392920288105477e6,1.5100271103241977e6
2.3478295172016113e6,-2.8986626771145384e6,233183.87535519263
-6.0614043331580255e6,440498.3281888581,-397396.3861567773
-3.3157842793911253e6,-3.103569734331732e6,2.0054937219572477e6
428519.62120149354,-3.2622230026327805e6,-3.947154379333815e6
955477.4876880347,-9.314722767897755e6,838666.4597309759
4.0478989259027974e6,951975.1458721174,1.0225801691687144e7
-1.2446527095842395e7,-2.20287341305089e6,-5.890922680960593e6
1.2132279702382518e6,4.799310442737719e6,-226992.76235668597
846228.5142798745,-9.610868974998003e6,3.8450266866239007e6
4.478039541305518e6,2.925102302617128e6,-789699.3999329773
1.1515950128286856e6,7.226624761806268e6,2.1938513546195403e6
-4.888046758314742e6,-3.1280796399356388e6,740533.13004534
-5.0633992124075685e6,-1.64520418010631e6,-1.6128025614648112e6
3.4238454882679214e6,-601230.7372999422,-1.6408860229140448e6
-1.0659681089232992e7,7.807963477296423e6,-2.630530189946028e6
4.1539250857901573e6,-8.153891330886728e6,1.1800993469849355e6
-329015.0657793272,-1.7438688923131693e6,7.331460943412114e6
-209520.56752852586,-1.1741754177306388e6,-5.304418893971345e6
-3.9127536795664737e6,-1.9923015324207067e6,-4.0991468202425567e6
-1.8673885714254929e6,-2.3934256921794587e6,-2.135619918754682e6
-5.475239526655598e6,5.714809923943432e6,2.84503284004698e6
-5.464685457261204e6,1.8168642064199806e6,3.9174356574058966e6
-2.0383480595461808e6,-2.828910320582263e6,2.7902097160990713e6
-2.279432900503985e6,1.0809898208969818e7,-632524.47897915
-5.983938693717172e6,-1.0956662401689587e7,2.9306053831419875e6
-409115.66029409424,337638.9733057662,1.7021674230406666e6
-389106.3037117256,-3.2256135619613454e6,4.3678942494955985e6
-890881.1590798462,1.5354452474578107e6,5.907680237181679e6
-6.5659535027153315e6,3.2736817185724033e6,-6.909965052238779e6
-1.2013491763095337e6,-3.4636338483778136e6,-6.4003520470133675e6
-5.159262315736041e6,4.1472096999792345e6,5.762647590525193e6
-5.704817243948068e6,-594922.9571527087,-5.730152745881004e6
-2.482818902828541e6,-4.1385744962763437e6,5.42657912979098e6
-4.349965630306393e6,-1.1673039874255045e6,-3.83110513711191e6
996342.5047531393,-1.6460237344051423e6,1.0200335715802822e6
152852.66217126348,-1.106728603197956e6,8.58294104515387e6
-4.662968202662869e6,-4.827502639701332e6,-5.916932478554411e6
-2.7278808475351864e6,8.608142806300372e6,-1.1878830670975505e6
-1.2310431056274436e7,1.1468330996668544e7,2.856816551970247e6
-3.241985085238013e6,1.2541250761056277e6,-3.2012882850129493e6
-3.2780398964908007e6,530230.9625869561,8.468157428235494e6
4.369627076653106e6,-4.959233686357615e6,6.114597300383138e6
4.997025756162235e6,2.202747269630732e6,-1.6176796664992701e6
-724747.564585825,-3.480236250767063e6,8.624835035480738e6
-104516.4704006919,15418.522070755802,-1.6099122210902118e6
-1.3687687590802999e6,7.2332422056177985e6,-2.756034134613843e6
2.0979140843064752e6,1.0281182728753892e6,-4.202460779321011e6
5.670369617908672e6,1.7378435811305651e6,-3.301397447720154e6
801033.032257428,3.5648168098712047e6,2.193069059346315e6
7.099162696078133e6,6.887972295821748e6,-3.4969869563865643e6
-98307.68635090603,-5.786070044771572e6,-2.226581736788031e6
3.0896597242144947e6,-3.3569312215007073e6,-3.5773004434892414e6
-466152.0299415033,-7.518632309684081e6,-4.659436456618388e6
-1.209893442769477e6,-4.497099224635738e6,808416.2060573837
-5.490965257567363e6,3.9279837736020423e6,-1.1425681443472744e6
273208.4784420089,-1.7433133225781454e6,5.4686187051805835e6
-3.7006840840726513e6,2.077017141961889e6,1.1999022107440974e6
-858174.6966773641,-3.039385666726755e6,-4.314730094473994e6
9.28110325719737e6,5.186773899827377e6,-1.8109881063056607e6
-7.297907123811433e6,-901444.6298970929,923620.09958221
6.489818903358013e6,4.428245768042732e6,-2.9975526455950765e6
1.1852565263748642e6,1.5977879789268265e6,-1.0669497616067098e7
3.368125924067285e6,-1.142387959272041e7,4.757574708457641e6
-2.8126656691976152e6,2.4056727260580156e6,1.4350480634098381e6
1.7043898364451837e6,-5.374148029282218e6,-817044.897395817
-134236.3260081677,-5.143915907860993e6,3.4813842217929307e6
-1.3148261356473528e6,6.690837541121759e6,-552761.0241334592
-4.825250092912195e6,-5.380372290098696e6,1.4444460953587196e6
1.1178730750251522e7,-2.082121782936933e6,-1.8107840236386333e6
-9.446291539296992e6,7.090566019650687e6,8.346975801950561e6
3.8690919853580752e6,4.997355625248284e6,-2.853375798864747e6
74618.34972238373,-6.814231064284756e6,2.4423209847919215e6
1.9990650415136362e6,535510.6176794447,797514.8333094203
5.236946781337673e6,-3.585344215884101e6,1.0826827122037646e6
-4.296461168713219e6,-908326.3390634201,2.0753923798644252e6
8.749201052562656e6,-1.44631831714274e6,4.455024824645469e6
913357.6598646323,1.94152599513209e6,-2.3901854327816097e6
911137.3864865042,6.241555091170739e6,5.48371431435999e6
1.3176095113270117e6,7.043036360614595e6,-2.476111859012199e6
-2.9900659749150034e6,9.79622468653066e6,1.8698056151752106e6
-2.1061643470319896e6,-3.8226700280272835e6,-7.213457597500494e6
5.653798133674634e6,520561.66632565175,-4.293235089551529e6
-1.059866530263895e6,9.705233702012835e6,1.3515071714271703e6
1.0540958255772013e6,3.3675447710467675e6,6.45144660225783e6
6.368475086789474e6,-5.92477690565726e6,2.771064640510941e6
-2.5287152010068665e6,3.612848695365134e6,-8.012392843127062e6
-7.6795690382623775e6,-3.828901168294985e6,-1.4533841706991307e6
1.1712341393253289e6,-5.09051789794852e6,1.88384410340925e6
-3.4599837073728796e6,4.678498223007993e6,-761437.6376171634
6.123161348362045e6,-5.920894106580309e6,-4.684169340997333e6
-7.226357638397409e6,-452540.08632843534,3.897862752172872e6
5.863881909264165e6,-3.4002075110938065e6,1.4093520931176224e6
-3.154656188262213e6,-6.544499906981026e6,2.6422414127138914e6
4.685748109708986e6,1.7149259209243048e6,-402343.97640875523
784540.1321950804,6.105664186796177e6,-6.542759834458151e6
-1.6892764352124764e6,1.1430836230200054e6,-3.6385322314677443e6
6.906869090117117e6,4.34129959124881e6,9.562103633720653e6
-154396.0639642581,3.0880754067475717e6,3.221802918637568e6
-2.436392636460477e6,1.3778972418148939e7,4.678301719463718e6
-3.4878557977310405e6,4.566345632386995e6,-166421.404960045
3.797552664783994e6,681624.5227398421,-2.457884311164611e6
-59071.39431797878,527261.3551142316,8.50784641436657e6
-1.0712610201401172e7,1.1617012095837824e6,6.0265074802541165e6
-5.07793840350419e6,1.238639923262434e6,2.3089721450187643e6
44376.40009286038,2.3221304527844833e6,-4.1123266717323354e6
-6.25213388175744e6,-1.5733743130295773e6,-2.0816100551763678e6
-3.1180697121159495e6,142022.78558561832,-873163.1104435552
333257.50593555917,1.1195457344915238e6,-1.3444663942483615e7
1.509682814783659e6,-1.2823149524249606e7,1.6792059130793596e6
-2.483696198151913e6,-274127.9767982964,2.512498097968575e6
-1.5523574502501786e6,1.0968904279710685e6,-6.083467691004952e6
2.9222053925424446e6,4.759067695297492e6,1.246671429032784e6
4.431458689817069e6,4.577001959285859e6,967681.421554761
-4.288458195054939e6,6.13495872723139e6,-6.313895572161219e6
2.5345564655975504e6,1.74777709564204e6,-1.2175715557013662e6
-1.8663003491170602e6,-5.464655196353276e6,-7.829934022337817e6
-7.48365988208161e6,-3.5743861681674365e6,-4.353496338489141e6
-5.120185644230938e6,3.631503867105025e6,4.807081711698324e6
-5.541631165567219e6,-597867.2983442085,1.03395106282572e7
-4.528862440906683e6,-1.9237434856132795e6,2.2312267383259786e6
-3.7224276545289275e6,2.6549928471914823e6,2.124376357873847e6
4.079626180793589e6,-1.3773867982667808e6,106290.76373903913
5.066814349316589e6,-1.9762378959300225e6,911070.6087963884
-7.686307427481182e6,-889690.2255248231,4.456785699326837e6
4.1804150641345773e6,-1.057908034395218e7,-3.610050209572878e6
-1.3794182493085032e6,1.6983951817744456e6,-1.363999070126506e7
3.63749715881904e6,-6.986968005756907e6,406762.64336654876
2.184084912613255e6,-302091.3288791474,-454099.3107218837
8.052365792434302e6,-1.9982454473393443e6,8.505063967422936e6
-6.747291838904221e6,-9.940815211549431e6,-5.27400636272698e6
5.288307904906629e6,6.150366063009642e6,-5.084633293443509e6
-1.427685310185299e6,-578242.3177739459,309514.41347401537
-4.859616339327633e6,-2.105753609483447e6,142349.4819228899
-5.600743598600732e6,-7.685995830222105e6,8.989994598696208e6
-5.261971944123806e6,7.4156467317574555e6,3.3050001809609043e6
2.9950595404096614e6,-5.392787805629776e6,6.399621820213665e6
4.1047263656525267e6,-2.541942688513555e6,7.1652472145177955e6
-5.012227959323981e6,1.089887187093056e6,-5.036744311963849e6
5.872283347480342e6,-5.590882622054696e6,-1.2227500202640397e6
-767585.9042463837,9.069599369420487e6,5.763038613597653e6
4.298815046716856e6,1.6911372683150857e6,-7.046530703948527e6
-7.231473816160084e6,1.601210994802422e6,24678.57719991965
5.0878663959969e6,3.2848245752953044e6,-2.610935211813016e6
-1.8582236783402013e6,-2.596669458961542e6,6.00931588712435e6
-4.227548980489917e6,9.647778478269834e6,-1.499592732994153e6
-1.1510408435184704e6,9.26409459167824e6,5.11794383216323e6
1.2290841227053632e6,3.0748376065156367e6,-2.7816147116120216e6
2.105330388410662e6,-3.4477121644598865e6,-5.630222371449027e6
4.066828322869223e6,-8.473289491253953e6,-208218.85020801937
-9.264805676732248e6,3.7241499981311e6,-869333.6755164398
-2.1995016016375707e6,-2.45122023938339e6,6.5850971274334015e6
-3.4608939256647057e6,-5.811958079232024e6,1.903293219005554e6
-9.842899693196245e6,803549.6076185709,-4.668408697424084e6
-1.8556166864759296e6,2.229624995452795e6,8.680250052469704e6
3.002626369592145e6,6.906562626439407e6,-4.2276119906705925e6
-2.94300721631766e6,-974741.9065272257,-3.6785761470612567e6
-3.50972850338678e6,-1.1302445143571427e7,-5.3169415301480545e6
7.142955837443317e6,443143.7602431743,-1.3203758920456388e6
9.474190595614702e6,-9.65852886140285e6,-1.3493832792949262e6
-1.3219681841050198e6,3.4988816376583483e6,2.52425163889038e6
2.9152027746746712e6,-708480.049481995,-9.132351171611395e6
6.136313975041447e6,-645274.2304057532,5.111354182440728e6
-3.61561993519651e6,-5.157467324902343e6,-6.424975596186214e6
6.297623605459899e6,-4.2308355596830435e6,-1.252664874719991e7
5.257494028222322e6,-783769.7495566375,-846396.6092967547
-2.655218778816426e6,-5.9727746568814e6,-1.24710282517064e6
-1.2254144901911085e6,7.383649571970463e6,3.3614053324521594e6
-2.3546678173070997e6,-1.2143906792974616e6,2.0018515725205464e6
3.3558465583413797e6,3.5351954710978596e6,195279.92562259836
3.3075069165533697e6,3.1787032604031716e6,569185.6274849342
1.2317456466152049e6,5.301073751981743e6,-2.1404469662858485e6
3.989053226787674e6,-1.6738779108479067e6,-547095.4141439016
-2.476573966332237e6,-3.1058143458987074e6,-5.78070840888301e6
-6.443763611133244e6,-7.654215097770782e6,1.84439294682564e6
3.569259802252454e6,1.0756079312056808e6,-2.628074292116377e6
4.504983574319834e6,-625702.0657724608,5.733960436222916e6
7.900209082337537e6,-3.4163550064916066e6,-244869.82251357526
-2.4451111505178106e6,829458.6228516668,8.098087030326203e6
1.6372204820997592e6,4.426693339538145e6,9.296507812958784e6
-9.135669122620765e6,-61247.81841806761,6.072837122478242e6
2.6581179920000182e6,-7.8663357481318675e6,2.304774700694556e6
-4.519372590952869e6,-4.59825287349437e6,-6.2980363913534675e6
2.5557820321501126e6,1.5551834977036347e6,6.502313909586428e6
-7.922244984135133e6,33742.03775413776,7.305373189766409e6
6.777610249155163e6,1.8769295044232577e6,-1.1388423214313951e6
7.4922322469756e6,-3.5040899367483757e6,-7.769618308476973e6
4.799714546166324e6,-7.0268528512987485e6,6.080370610821048e6
-314044.58150697383,-8.801741021580903e6,-3.676438108157476e6
1.42595237738262e6,-5.04504367837502e6,4.814466836050497e6
-2.9172902556676283e6,5.745514400491474e6,-3.595071470709938e6
3.441758321875516e6,3.484394074852342e6,-4.1618484958924544e6
3.745722745267544e6,-1.3243193053653263e6,1.1270617469546753e6
1.8697729851136804e6,-6.561236764337733e6,-3.9984303602277553e6
-451704.32205503015,-2.4707113320364994e6,3.7589083659464726e6
-2.871415192398423e6,-1.227630156933765e7,9.685117751894193e6
3.3886946576891467e6,-5.7366810898683565e6,1.9836053103989451e6
-1.2649492867932348e6,1.0381411532122879e6,2.110578167673839e6
1.9929277118777933e6,-5.875892959842588e6,-2.17384501076019e6
6.925400329680507e6,1.5492806635791215e6,8.842422154359559e6
1.6681849869914344e6,-1.3572991483964361e6,-917547.5773656898
2.04879715104686e7,7.675384505371234e6,-307617.0934164441
1.6159372107062219e6,5.661429727294552e6,494459.26494566264
-5.905937807703163e6,2.8382309655732433e6,-7.37390457955885e6
4.0723202158221584e6,7.078456941557897e6,-54862.1500953517
2.432861997463712e6,-5.558287481116726e6,-2.0789858192124658e6
4.204061275096189e6,5.616946131430174e6,-2.743939307880668e6
-1.3651367603100881e7,-538746.115438732,-7.260252921180285e6
587568.3022331579,3.215519448263662e6,-2.279910034988189e6
-4.36022846264033e6,-7.342863678581691e6,-440901.85048530984
4.391601560073692e6,-5.70566527028795e6,-1.203796629038995e6
-2.0551249090727328e6,-186528.43614600023,-2.434019908424763e6
-1.323294920348886e6,-3.6121913310723654e6,2.9960707332489043e6
-1.0456045623529738e7,-4.050304674949937e6,-2.580169792374733e6
-5.104463507354967e6,-840851.1462204868,-1.2593318922263272e6
3.8492170717532397e6,-95318.00294913212,-6.837854825092305e6
-7.076917373407301e6,7.11728562518807e6,-2.3924159386837953e6
-250264.36108188456,-9.01842451618594e6,3.349755336473294e6
-2.2557111884698914e6,-6.949185249126085e6,2.4634653908072533e6
3.558515320274383e6,1.0821356452546664e7,-5.490643982325819e6
-8.554051619264094e6,5.514800254041497e6,-2.1373381437752224e6
-2.3285138172935545e6,-1.6930730587386831e6,6.021125469062084e6
3.5536349419644023e6,2.141623193740572e6,6.5795737381394105e6
-1.7348150730510983e6,-1.4147595412642104e6,-1.0919255007131647e6
148356.91328148308,471030.9661634347,-2.196383054644244e6
448607.2179908732,-2.056312467039444e6,-2.487655907605323e6
-3.2183924964056597e6,7222.7827307161815,5.390359807863706e6
6.876387142916738e6,-3.3209976871318086e6,-4.0037187503287517e6
-4.606040558165564e6,1.0720044299342437e7,-1.4765161737407113e6
-3.7604953346264884e6,2.030869753494127e6,-6.523619520143748e6
-5.1452213258773815e6,-2.90875917809249e6,7.617452156027422e6
-5.215696426740381e6,3.5991518258749726e6,-85188.67732074938
-5.023809855507425e6,3.349000173138782e6,-1.0728426286168564e7
-6.50206360704308e6,344462.8385963186,-3.3934684478294253e6
3.174762085529437e6,7.851205800070635e6,3.8473759160271725e6
5.988185979700231e6,527597.5785311923,7.169528772180283e6
4.912426030719356e6,1.8448771966655762e6,3.635049844014267e6
1.5415439157561723e6,-1.0692126613280058e6,-7.126785950825353e6
-1.8384932637104348e6,6.8839705642141355e6,-1.1672657379599004e6
2.291349272039483e6,361061.0624474582,-2.0976107015067847e6
6.889407843832046e6,1.8369053479963753e6,4.479135639384021e6
4.713037087782434e6,-4.054370948090104e6,-4.836389660909864e6
-1.5597031806528172e6,3.2265825657458506e6,-4.7696596483937455e6
-3.7975372968804915e6,-5.943619146482593e6,2.929124422655127e6
1.0409123669938656e7,-5.048304357707902e6,1.2689751680259077e7
1.0062875166088158e6,-795645.6182543375,5.046664606122734e6
-4.510107307682118e6,-4.611997372720747e6,-392768.60621315055
2.886482952226125e6,-6.95539281584683e6,-6.318483509781997e6
6.750288214339885e6,5.035419058105833e6,4.1368461573670716e6
-5.977325833138773e6,2.128554151370188e6,-4.279978761662416e6
-2.7292724637195333e6,-2.6805345340062915e6,-4.673996161190503e6
8.503663307925943e6,8.395414182271047e6,811649.9223018761
1.2477724941628927e7,3.822078376301989e6,-352200.46695803833
-7.234171654102906e6,-8.752313607003523e6,3.3344395608349857e6
8.493979389637846e6,52325.70234867754,-1.9023943326120982e6
-2.864643375090079e6,3.6493406894995132e6,-3.556188106829236e6
-3.528556458313984e6,-5.292398446924914e6,110370.18543755799
-116591.23169584457,4.969276420453752e6,5.750540449770719e6
1.021042750353675e7,6.117461141015001e6,323498.0266371495
-8.00815893068615e6,7.0779115989094945e6,-2.575288748721012e6
-3.913028508498061e6,-2.324089286917415e6,463321.21795953345
478467.6583483227,-8.97026978068634e6,829343.8517671338
1.0543584921122517e6,1.9284365699909716e6,1.9394485751728592e6
2.24384541776979e6,-9.594763431339515e6,-1.969107472794683e6
-5.714414939966875e6,7.643505710330274e6,-326723.1423281619
7.135372094498994e6,9.467485669469764e6,3.6381417762608244e6
1.509649576810682e6,3.1270939253309397e6,2.36275430332689e6
-1.297415277214923e6,316250.7035827565,7.2649317267206395e6
1.4028624738149443e6,-5.452425318406607e6,351274.2449601543
1.0459056640145149e6,398513.86853566964,4.368262134539539e6
7.220633455730088e6,-1.473844271826799e6,-760662.1314085444
-3.8576788004169716e6,-3.1479796851643994e6,3.029268502203445e6
54156.29699178916,-9.74999454243341e6,2.4372449941524337e6
-3.7478297042612983e6,5.92685071880601e6,-536175.6157432612
-4.0180040896825343e6,641509.8209532644,1.8014859910618642e6
-3.472677549650424e6,-2.275239649082491e6,-3.805644196083373e6
1.582059357895377e6,9.129398117033826e6,5.503269735210613e6
1.1746449692265226e7,-1.0555462404978286e7,1.2808425971767174e6
-8.0889675574425245e6,1.670865886334645e6,160168.5861766028
4.364888880177077e6,7.135571921217756e6,-4.195725078083738e6
-936426.3220600911,2.836359550527739e6,4.495001479519313e6
185675.0974624661,-5.01207096501633e6,-401927.68069239956
-3.9872679127045223e6,4.1833970446260204e6,5.514059398355862e6
3.3008927372822864e6,-2.9911247066829694e6,8.422392303698596e6
345870.11302380054,926774.1224888001,-68296.44192393434
2.9204666670080703e6,6.323439101631259e6,3.1757027013275786e6
2.4685703010168574e6,-4.695751393269848e6,3.3851590738161253e6
362836.57851929765,1.9524309304003096e6,-704266.7488861659
1.6559062859905763e6,6.087607277394358e6,-2.2253912173582916e6
-1.8065499309403559e6,-9.745114426478438e6,-5.259297263345461e6
2.3766840678795576e6,2.71361074710815e6,-1.1079218330222653e7
2.8575953130438286e6,-6.652756112042312e6,4.611939382982486e6
-5.1876789155353205e6,-7.404137116290351e6,2.2923152199115045e6
2.674820150419752e6,-327096.0142182663,-8.411748589227881e6
-1.5421907103277296e6,2.379141774986017e6,-8.925907175395714e6
-1.3620924548114655e6,-1.6122191653414106e6,-6.098299107051155e6
-7.733563494255283e6,533447.949114929,-1.2991646062853102e7
-1.3074202170237752e6,35995.92066686539,3.839147928908805e6
339344.6735160172,9.65811135018875e6,5.935360367287185e6
-5.922392491899498e6,2.9017793010074873e6,-1.7792462332010956e6
-963062.8134272702,-1.152598575347103e6,-4.103448347095844e6
9.145866524820792e6,1.6796937146984253e6,3.0560589208539394e6
3.534807211974839e6,-956952.152948488,9.081220572910337e6
8.352765550230909e6,2.177640853260107e6,-6.862536727354155e6
-6.15014166072247e6,-6.230795307676083e6,-7.414237398797991e6
-2.7487416848719465e6,6.964347387696117e6,4.7747827510628225e6
3.6306346769580273e6,2.175921766571067e6,-3.902755128874762e6
-5.222680624745027e6,-5.55800517613747e6,1.8443213126945496e6
555824.5030225288,1.5095512579291423e6,-2.5846771240223586e6
1.2690777359643675e7,2.3963720831717765e6,6.22968013302651e6
-7.930175391345502e6,-570755.8321026041,1.4120067223909611e6
-3.785596375915067e6,6.42401891818074e6,1.0837583161223905e7
-1.8187355384910032e6,9.30757053829938e6,-3.9010009153611264e6
1.1072950263441093e6,516850.4985562779,2.1832427329124585e6
665384.6972196648,-2.0632772874011367e6,1.1558705719435789e7
-6.95388645374611e6,-2.867544519064283e6,-441135.1611901288
2.9404165919908946e6,-3.327782813340069e6,-5.731046737110641e6
-8.128664874577169e6,-1.6258853690486464e6,-5.520239136001826e6
-2.412907583683716e6,-6.47502585981371e6,4.491142722445821e6
-2.78875155314695e6,1.6933465590187171e6,6.230818028396284e6
-2.021745336653292e6,-1.2099021527093467e6,-1.4829726476868773e6
-4.354994809059592e6,2.257637625770086e6,6.160511728338282e6
-2.1620263772628927e6,-5.565551056800267e6,2.21275839942281e6
1.8826340852930557e6,-9.915749393981492e6,-2.742225338161019e6
739439.2207187016,6.048242986349388e6,-2.8136652705953293e6
-6.242010371832771e6,-934282.0323448653,-2.8083817849767124e6
-6.5132339513544375e6,-376458.2139627363,304588.34360798687
4.453708557048098e6,-6.835428360918182e6,-72662.11781985304
2.7631222420939296e6,-4.247474154074802e6,-6.172290761796479e6
-3.176564605006664e6,1.6539851861099112e6,8.64680631327021e6
-4.1638247816141807e6,-3.0353341183797717e6,3.3540002065275838e6
7.589686246993409e6,5.311842419261428e6,4.732657260227267e6
-1.131208461343511e7,-3.780441561288662e6,718005.6057858588
2.4072168882931606e6,-4.0628001243108357e6,5.200265292580189e6
-2.172843151533074e6,-1.224465803601558e6,-206732.665773458
2.208841128649752e6,173238.9553162457,-9.383294685160244e6
3.3878695981300394e6,45886.42801190739,-1.0037000940933364e7
3.5229269525426454e6,-2.3144476608770126e6,-7.726994557457141e6
4.96126938395931e6,3.81180651769078e6,7.595158694251332e6
2.4818227344921045e6,-6.456429110940681e6,-4.240335211495183e6
-1.9554289939828054e6,137646.6778195942,901764.824060811
-5.613912682856831e6,1.2205880575749202e7,8.07283649620913e6
-8.139890405740372e6,886172.1489771433,-1.3470154917531978e7
-1.3716281866683818e6,-117553.45345406195,-5.989810808923214e6
2.0348623037360022e6,-9.088652012488626e6,-5.357441623804254e6
2.857650692223166e6,749936.3829832898,1.961204755479947e6
4.708764245877509e6,2.8258636574720843e6,3.3140787118153274e6
-1.293524282156972e6,4.157416698584669e6,-3.9167425146511453e6
3.183179852264382e6,-2.372321928756222e6,1.0636716856419446e6
1.0508720752383042e7,5.283068179465852e6,-1.528722786892009e7
-123315.90948649714,4.09885784382436e6,6.456972159246771e6
4.91482216458818e6,-5.599063410245638e6,6.5627793616622435e6
-1.8210722560668301e6,3.2706182078600572e6,4.857177483401789e6
